1,25.747,-26.696,-222.78,2.7862,-220.35,-152.62,16.318,-206.04,-223.56,-147.42,-221.23,-89.886,-221.23,-205.98,-222.89,-23.884,35.939,-269.33,-45.521,-270.33,-181.76,-4.0606,-255.97,-270.97,-187.38,-271.22,-102.67,-271.22,-255.03,-269.04
2,26.239,0.81547,-226.08,-24.682,-227.06,-135.5,16.099,-119.27,-226.25,-131.38,-227.19,-86.331,-227.19,-119.27,-226.35,-21.42,-40.907,-271,-62.244,-276.83,-170.13,-11.025,-169.75,-271.04,-174.2,-276.92,-99.847,-276.92,-169.72,-271.58
3,43.883,-11.66,-626.81,-0.98306,-513.22,-119.46,40.344,-91.564,-526.19,-113.8,-482.9,-249.96,-482.9,13.683,-8.6091,-5.7761,50.541,-634.17,-56.377,-550.26,-146.93,-8.4504,-142.05,-540.02,-151.18,-495.46,-327.66,-495.46,-36.825,30.133
4,-15.08,-37.309,-485.75,-34.349,-412.12,-110.97,-23.071,-170.27,-480.03,-110.18,-412.05,-75.931,-412.05,-44.155,-190.17,-64.751,-83.574,-502.07,-82.724,-439.86,-127.55,-72.386,-220.68,-493.42,-124.71,-449.95,-88.013,-449.95,-94.38,-209.56
5,50.247,-39.221,-245.75,-53.547,-242.72,-143.76,15.499,-110.68,-249.16,-137.65,-246.22,-85.696,-246.22,-105.62,-27.599,28.14,17.1,-109.2,2.3665,-115.54,-160.36,-16.383,-132.74,-67.663,-157.2,-79.128,-94.687,-79.128,-136.68,-66.974
6,44.816,-1.7599,-461.59,-28.281,-389.75,-104,42.095,-73.407,-423.95,-98.199,-336.69,-301.49,-336.69,20.507,-225.44,86.601,-9.0138,1.6007e+07,50.195,68599,-119.92,25.127,-79.522,1.4794e+06,-115.8,72208,23316,72208,-4.417,-21.62
7,46.127,-130.68,-147.14,-125.16,-142.17,-135.44,-57.904,-136.48,-147.94,-133.41,-142.38,-112.59,-142.38,-136.73,-147.26,90.035,-118.32,-193.91,-165.04,-188.65,-188.47,131.08,-107.26,-195.04,-186,-188.94,-120.16,-188.94,-106.15,-194.13
8,21.467,-18.382,-256.66,-61.516,-258.61,-115.99,23.172,-102.05,-256.67,-110.9,-258.62,-81.958,-258.62,-45.007,-256.77,68.025,81.076,-300.13,12.065,-294.06,-140.67,51.453,-33.374,-300.24,-136.17,-294.09,-79.159,-294.09,-39.268,-300.31
9,69.205,-63.792,-695.57,-129.18,-529.96,-152.62,45.789,-68.622,-592.82,-151.72,-477.07,-84.766,-477.07,-63.532,-66.535,76.906,-106.86,-659.89,24.868,-537.53,-171.07,102.67,-55.4,-237.25,-167.09,-484.71,-77.903,-484.71,-44.509,-65.584
10,63.185,15.192,-217,-149.97,-215.71,-151.81,63.266,-170.56,-218.04,-142.41,-215.87,-83.611,-215.87,-149.89,-217.37,57.383,23.861,-263.44,307.66,-260.04,-197.13,66.155,351.9,-264.56,-181.33,-260.24,-84.961,-260.24,398.68,-263.97
11,3.2952,-27.515,-421.25,-24.756,-429.49,-116.56,-1.2105,-152.15,-456.1,-112.93,-421.18,-231.02,-421.18,-20.298,-57.006,127.57,139.93,-457.24,164.42,-440.22,-143.37,-0.86247,-201.65,-445.77,-143.88,-423.46,-237.64,-423.46,-50.892,-68.236
12,-116.87,-174.31,-490.97,-175.74,-480.93,-205.83,-131.22,-213.71,-180.11,-252.07,-454.03,-113.96,-454.03,-148.35,-184.94,20.002,-64.194,-237.72,333.6,-432.81,-224.13,-166.51,-254.36,-130.47,-245.26,-438.13,-93.075,-438.13,-189.65,293.98
13,172.62,-128.6,-305.08,-129.88,-299.44,-296.46,50.817,-59.188,-143.65,-195.69,-138.99,-85.501,-138.99,-25.031,-83.807,170.8,-114.83,-249.11,156.01,-243.63,-223.79,31.953,-48.006,-141.99,-170.65,-139.67,-88.934,-139.67,-22.93,-54.017
14,-15.08,-37.309,-485.75,-34.349,-412.12,-110.97,-23.071,-170.27,-480.03,-110.18,-412.05,-75.931,-412.05,-44.155,-301.06,-48.794,-61.747,1.9817e+05,-60.204,28.629,-128.65,-51.268,-199.5,1.0613e+05,-122.6,738.89,-86.241,738.89,-76.137,-281.67
15,40.625,-102.9,-226.27,-3.4032,-224.15,-148.9,-15.458,-107.59,-226.31,-143.51,-224.35,-85.205,-224.35,-107.58,-87.271,41.804,-108.05,-269.07,35.476,-266.18,-152.78,11.175,-133.33,-267.47,-146.94,-266.39,-86.305,-266.39,-133.29,-82.424
16,25.747,-26.696,-222.78,2.7862,-220.35,-152.62,16.318,-206.04,-223.56,-147.42,-221.23,-89.886,-221.23,-205.98,-19.087,50.08,-39.07,-201.84,5.1796,-201.72,-153.4,6.2139,-194.51,-195.9,-147.59,-197.05,-85.539,-197.05,-194.29,-31.335
17,-10.156,-34.734,-491.23,-31.7,-418.34,-115.79,-24.421,-111.66,-294.79,-110.49,-287.11,-77.641,-287.11,-111.65,-463.88,0.82244,-35.806,1.1141e+05,-32.564,1127.5,-158.2,-22.372,-156.39,-245.01,-148.52,1581.1,-86.244,1581.1,-156.39,35691
18,46.127,-130.68,-147.14,-125.16,-142.17,-135.44,-57.904,-136.48,-147.94,-133.41,-142.38,-112.59,-142.38,-136.73,-62.167,50.25,-32.598,-125.32,-74.021,-126.9,-175.17,-49.943,-106.44,-116.1,-172.45,-124.94,-111.73,-124.94,-105.08,-61.692
19,26.239,0.81547,-226.08,-24.682,-227.06,-135.5,16.099,-119.27,-226.25,-131.38,-227.19,-86.331,-227.19,-119.27,-4.894,10.44,-2.3777,2332.4,11.18,1910.1,244.42,24.193,1026.3,2353,255.27,1951.9,-1.5647,1951.9,1024.2,-7.951
20,-116.87,-174.31,-490.97,-175.74,-480.93,-205.83,-131.22,-213.71,-180.11,-252.07,-454.03,-113.96,-454.03,-148.35,-100.1,968,1122.4,-470.21,1363.6,-171.33,-140.89,375.04,-234.28,1076.2,-219.53,-341.57,85.701,-341.57,367.52,168.44
21,63.185,15.192,-217,-149.97,-215.71,-151.81,63.266,-170.56,-218.04,-142.41,-215.87,-83.611,-215.87,-149.89,-2.5847,42.786,2.6743,1099.1,1854.7,1025.2,492.51,30.748,915.3,1230.2,394.15,1069.7,-35.264,1069.7,750.6,-0.64326
22,36.349,-21.77,-450.17,-23.712,-386.83,-124.89,20.403,-100,-452.57,-102.93,-371.13,-76.379,-371.13,-99.989,-28.991,8.9904,-32.796,50943,-19.684,1402.2,-149.15,3.7368,-132.89,1.2469e+05,-133.15,742.47,-85.01,742.47,-132.9,-84.849
23,59.157,-5.5203,-550.52,-83.731,-464.34,-128.09,30.189,-146.46,-584.92,-122.13,-457.4,-79.769,-457.4,-144.57,-162.29,58.372,57.715,62114,257.54,227.88,-130.9,54.346,-189.15,1.5488e+05,-127.06,281.66,-79.513,281.66,-189.66,-173.24
24,57.755,9.5515,-229.37,16.208,-225.31,-153.51,49.825,-93.256,-230.38,-145.28,-226.31,-212.76,-226.31,-91.84,-104.54,45.618,26.036,400.37,32.824,400.2,-96.372,56.64,-61.891,472.5,-75.856,473.71,490.06,473.71,-59.953,-94.9
25,59.157,-5.5203,-550.52,-83.731,-464.34,-128.09,30.189,-146.46,-584.92,-122.13,-457.4,-79.769,-457.4,-144.57,-50.096,99.828,-10.84,-180.5,65.125,-463.89,-160.42,36.07,38.704,114.85,-161.39,-444.98,-74.3,-444.98,52.277,-51.28
26,53.549,-0.83715,-247.05,-45.823,-243.29,-147.93,42.03,-123.29,-247,-142.23,-243.96,-231.05,-243.96,-123.27,-194.9,9.5306,33.364,12.946,-35.244,-0.87893,-149.87,8.6642,-138.94,17.917,-147.11,15.359,-15.08,15.359,-139.06,-84.949
27,-116.87,-174.31,-490.97,-175.74,-480.93,-205.83,-131.22,-213.71,-180.11,-252.07,-454.03,-113.96,-454.03,-148.35,-197.94,-100.53,-101.2,14978,11.71,-45.874,-146.89,-144.17,-106.93,-116.98,-246.47,-31.905,-107.26,-31.905,-163.53,-136.8
28,28.469,-64.686,-276.19,-61.559,-274.63,-123.78,1.9276,-64.184,-128.74,-113.11,-271.09,-79.638,-271.09,-49.385,-128.12,150.48,20.693,6.302e+05,7.9857,6304.4,-47.401,36.012,-46.53,-102.77,-16.801,4474.5,-46.56,4474.5,-1.809,-107.9
29,70.838,-65.167,-234.97,-61.998,-233.45,-187.12,14.478,-55.459,-235.03,-122.99,-233.84,-77.762,-233.84,-55.272,-234.95,78.004,-72.763,-231.83,-68.891,-231.17,-178.87,11.667,-53.752,-231.46,-149.77,-226.64,-79.399,-226.64,-53.657,-231.79
30,19.43,-26.999,-438.26,-49.507,-411.84,-108.69,3.8155,-81.981,-455.49,-106.33,-406.73,-78.479,-406.73,-81.981,-153.03,-17.438,-53.789,7.8031e+06,-65.359,72625,-111.75,-30.276,-106.02,1.4519e+07,-108.2,54631,-81.779,54631,-106.02,-135.21
31,-15.08,-37.309,-485.75,-34.349,-412.12,-110.97,-23.071,-170.27,-480.03,-110.18,-412.05,-75.931,-412.05,-44.155,-405.82,-14.769,-35.191,1.0279e+05,-19.111,-331.17,-125.23,-52.842,-148.79,51113,-119.02,-291.28,-83.784,-291.28,-80.166,262.16
32,172.62,-128.6,-305.08,-129.88,-299.44,-296.46,50.817,-59.188,-143.65,-195.69,-138.99,-85.501,-138.99,-25.031,-103.22,171.06,-80.049,-186.77,311.35,-183.13,-155.22,41.286,-61.575,-104.94,-38.934,-100.77,-86.025,-100.77,-21.009,-54.463
33,46.127,-130.68,-147.14,-125.16,-142.17,-135.44,-57.904,-136.48,-147.94,-133.41,-142.38,-112.59,-142.38,-136.73,-149.29,91.247,-22.749,-173.17,-126.65,-168.17,-173.06,43.612,-31.184,-173.61,-171.65,-167.94,-116.83,-167.94,-28.798,-138.63
34,40.625,-102.9,-226.27,-3.4032,-224.15,-148.9,-15.458,-107.59,-226.31,-143.51,-224.35,-85.205,-224.35,-107.58,-14.707,30.267,-81.986,-71.793,18.715,-77.358,-125.71,23.209,-94.145,-76.949,-124.66,-71.455,-84.213,-71.455,-94.044,-0.25623
35,-10.156,-34.734,-491.23,-31.7,-418.34,-115.79,-24.421,-111.66,-294.79,-110.49,-287.11,-77.641,-287.11,-111.65,-22.17,-20.853,-12.241,1.8523e+06,-10.642,24358,-148.23,-20.35,-137.27,336.62,-139.71,36222,-84.335,36222,-137.29,-18.569
36,25.747,-26.696,-222.78,2.7862,-220.35,-152.62,16.318,-206.04,-223.56,-147.42,-221.23,-89.886,-221.23,-205.98,-222.78,31.2,-22.64,-98.463,5.1289,-115.74,-90.827,16.357,-69.787,-82.958,-83.849,-104.55,-82.42,-104.55,-70.799,-98.097
37,63.757,6.5983,-425.63,11.219,-403.25,-109.12,52.294,-88.919,-425.25,-103.25,-385.36,-223.33,-385.36,-18.628,-230.04,63.706,-27.731,1.8261e+05,-22.239,30091,-120.92,33.014,-13.938,1.7526e+05,-108.59,58508,101.82,58508,-40.952,-161.58
38,53.046,15.692,-688.13,22.34,-531.69,-134.49,20.929,-232.97,-692.6,-129.33,-496.88,-81.278,-496.88,-165.19,-247.85,56.327,7.0431,6.1673e+08,13.773,7.0006e+05,-86.276,21.84,798.93,4.4209e+09,-83.136,6.2937e+05,-71.444,6.2937e+05,252.12,4589.4
39,25.747,-26.696,-222.78,2.7862,-220.35,-152.62,16.318,-206.04,-223.56,-147.42,-221.23,-89.886,-221.23,-205.98,-222.89,9.4741,-21.636,165.41,-5.6276,137.09,-87.926,8.9514,160.57,214.88,-82.009,172.3,-78.957,172.3,156.47,183.52
40,53.186,-8.5612,-211.62,-83.933,-210.6,-142.04,21.657,-62.831,-212.32,-136.29,-210.77,-82.693,-210.77,-56.564,-112.75,53.678,27.854,1454.2,239.68,1348.5,203.98,36.544,98.936,1466.4,231.45,1394.8,-19.146,1394.8,45.967,33.872
41,67.231,-26.668,-693.45,-56.267,-553.5,-161.37,24.166,-117.23,-520.52,-155.36,-451.06,-84.559,-451.06,-117.14,-621.16,68.33,28.126,3.303e+08,73.754,2.7994e+06,371.39,57.103,602.33,3.8349e+08,727.72,1.388e+06,-36.354,1.388e+06,584.64,1.8394e+07
42,41.94,-5.9517,-247.54,15.903,-247.42,-134.67,40.07,-197.65,-247.54,-123.88,-247.43,-227.45,-247.43,-49.465,-247.54,21.926,-2.5641,901.81,15.523,883.23,-93.256,15.265,487.04,918.89,-24.897,892.54,747.53,892.54,2.5576,901.88
43,25.747,-26.696,-222.78,2.7862,-220.35,-152.62,16.318,-206.04,-223.56,-147.42,-221.23,-89.886,-221.23,-205.98,80.313,84.345,-18.042,-269.72,-39.422,-263.34,-182.3,37.793,1095.2,-271.38,-184.19,-264.22,-82.916,-264.22,1078,77.639
44,172.62,-128.6,-305.08,-129.88,-299.44,-296.46,50.817,-59.188,-143.65,-195.69,-138.99,-85.501,-138.99,-25.031,-598.95,172.77,74.974,472.27,104.25,473.05,391.35,62.35,-43.228,59.344,203.76,67.754,-77.47,67.754,-10.63,5.0779e+05
45,40.625,-102.9,-226.27,-3.4032,-224.15,-148.9,-15.458,-107.59,-226.31,-143.51,-224.35,-85.205,-224.35,-107.58,-226.27,41.167,-50.584,106.03,35.391,97.646,-95.387,47.898,-41.529,97.436,-98.144,107.53,-78.342,107.53,-41.382,105.98
46,46.127,-130.68,-147.14,-125.16,-142.17,-135.44,-57.904,-136.48,-147.94,-133.41,-142.38,-112.59,-142.38,-136.73,-148.13,53.819,64.283,-39.057,44.319,-44.641,-94.558,-11.871,-4.4086,-21.461,-96.939,-41.171,-71.041,-41.171,-1.2491,-41.71
47,-15.08,-37.309,-485.75,-34.349,-412.12,-110.97,-23.071,-170.27,-480.03,-110.18,-412.05,-75.931,-412.05,-44.155,-179.82,-0.88617,-15.621,3.7306e+07,-8.8696,56938,-112.99,-18.945,559.88,2.0571e+07,-107.64,1.5438e+05,-75.472,1.5438e+05,-44.228,113.7
48,-10.156,-34.734,-491.23,-31.7,-418.34,-115.79,-24.421,-111.66,-294.79,-110.49,-287.11,-77.641,-287.11,-111.65,-42.227,47.05,26.188,89885,34.729,-8.9505,-155.09,-6.402,-145.45,-269.08,-143,105.93,-82.207,105.93,-145.46,17.264
49,-15.08,-37.309,-485.75,-34.349,-412.12,-110.97,-23.071,-170.27,-480.03,-110.18,-412.05,-75.931,-412.05,-44.155,-39.056,339.58,-67.084,2.8111e+05,-61.524,391.06,-127.06,124.34,220.17,1.6356e+05,-123.23,1929.4,-71.47,1929.4,-18.03,-71.801
50,43.883,-11.66,-626.81,-0.98306,-513.22,-119.46,40.344,-91.564,-526.19,-113.8,-482.9,-249.96,-482.9,13.683,-680.21,104.03,32.427,6.3788e+07,68.385,2.3357e+05,-131.29,-5.3609,-111.17,3.2505e+07,-126.4,1.3029e+05,128.3,1.3029e+05,-33.409,2.0698e+08
51,25.747,-26.696,-222.78,2.7862,-220.35,-152.62,16.318,-206.04,-223.56,-147.42,-221.23,-89.886,-221.23,-205.98,-223.88,162.86,59.099,-267.14,-10.807,-260.98,-179.49,4.4692,149.57,-268.64,-179.81,-261.77,-75.428,-261.77,145.05,-267.24
52,50.247,-39.221,-245.75,-53.547,-242.72,-143.76,15.499,-110.68,-249.16,-137.65,-246.22,-85.696,-246.22,-105.62,-245.72,38.975,119.02,-239.08,-53.524,-238.78,-108.76,27.046,-150.33,-232.77,-109.31,-234.35,-83.49,-234.35,-150.93,-240.37
53,44.816,-1.7599,-461.59,-28.281,-389.75,-104,42.095,-73.407,-423.95,-98.199,-336.69,-301.49,-336.69,20.507,-112.25,6.6077,25.792,8930.4,3.7879,-388.27,-131.66,-3.621,-123.67,1971.4,-133.35,-301.34,-374.14,-301.34,-28.037,-169.22
54,26.239,0.81547,-226.08,-24.682,-227.06,-135.5,16.099,-119.27,-226.25,-131.38,-227.19,-86.331,-227.19,-119.27,-2.2443,-3.7337,-13.126,-272.87,-18.877,-273.61,-166.29,-5.5599,-166.39,-273.03,-166.4,-273.74,-95.749,-273.74,-166.36,-29.724
55,63.185,15.192,-217,-149.97,-215.71,-151.81,63.266,-170.56,-218.04,-142.41,-215.87,-83.611,-215.87,-149.89,-69.785,49.133,6.2094,-264.7,174.66,-260.41,-198.15,42.897,365.2,-265.79,-186.71,-260.61,-86.64,-260.61,411.21,-71.317
56,57.755,9.5515,-229.37,16.208,-225.31,-153.51,49.825,-93.256,-230.38,-145.28,-226.31,-212.76,-226.31,-91.84,-225.33,30.685,-8.6714,-263.02,-5.4557,-259.23,-159.55,33.12,41.592,-264.12,-156.32,-259.72,-255.68,-259.72,22.24,-271.72
57,36.349,-21.77,-450.17,-23.712,-386.83,-124.89,20.403,-100,-452.57,-102.93,-371.13,-76.379,-371.13,-99.989,-174.15,33.549,-13.304,-292.27,2.6015,-398.21,-156.77,18.705,-104.18,51.1,-140.25,-393.84,-82.652,-393.84,-104.16,-281.67
58,59.157,-5.5203,-550.52,-83.731,-464.34,-128.09,30.189,-146.46,-584.92,-122.13,-457.4,-79.769,-457.4,-144.57,-555.15,43.079,53.021,15519,-23.648,-358.03,-134.48,37.282,-195.94,38112,-134.13,-345.19,-85.359,-345.19,-196.74,15940
59,-116.87,-174.31,-490.97,-175.74,-480.93,-205.83,-131.22,-213.71,-180.11,-252.07,-454.03,-113.96,-454.03,-148.35,-172.98,-143.98,-145.54,-497.5,-136.85,-510.84,-223.76,-141.43,-259.17,-151.16,-255.8,-472.47,-115.82,-472.47,-164.08,-144.29
60,26.239,0.81547,-226.08,-24.682,-227.06,-135.5,16.099,-119.27,-226.25,-131.38,-227.19,-86.331,-227.19,-119.27,-226.14,51.745,6.7929,-253.2,46.868,-247.19,-29.539,41.173,-164.22,-253.01,-24.962,-247.42,-68.12,-247.42,-164.2,-253.14
61,25.747,-26.696,-222.78,2.7862,-220.35,-152.62,16.318,-206.04,-223.56,-147.42,-221.23,-89.886,-221.23,-205.98,-35.713,-17.75,13.59,-270.11,-34.209,-269.38,-181.77,-3.9506,-256,-271.79,-185.34,-270.26,-101.19,-270.26,-255.06,-117.95
62,-15.08,-37.309,-485.75,-34.349,-412.12,-110.97,-23.071,-170.27,-480.03,-110.18,-412.05,-75.931,-412.05,-44.155,-41.832,-61.642,-80.845,-463.8,-79.353,-439.37,-128.63,-67.38,-220.39,-472.22,-124.57,-449.1,-87.889,-449.1,-93.217,-58.712
63,26.239,0.81547,-226.08,-24.682,-227.06,-135.5,16.099,-119.27,-226.25,-131.38,-227.19,-86.331,-227.19,-119.27,-226.08,6.8611,1.9085,-271.45,31.929,-272.79,-166.76,17.927,-152.95,-271.54,-165.11,-272.94,-94.404,-272.94,-152.93,-271.45
64,43.883,-11.66,-626.81,-0.98306,-513.22,-119.46,40.344,-91.564,-526.19,-113.8,-482.9,-249.96,-482.9,13.683,-112.05,47.099,29.401,-631.01,25.272,-527.62,-148.08,17.44,-27.9,-541.21,-146.29,-494.34,-321.9,-494.34,-7.3116,-134.5
65,50.247,-39.221,-245.75,-53.547,-242.72,-143.76,15.499,-110.68,-249.16,-137.65,-246.22,-85.696,-246.22,-105.62,-249.67,69.092,27.172,747.6,12.854,683.83,-3.4029,25.918,126.01,984.74,-15.558,889.44,-60.955,889.44,30.696,575.09
66,44.816,-1.7599,-461.59,-28.281,-389.75,-104,42.095,-73.407,-423.95,-98.199,-336.69,-301.49,-336.69,20.507,3.1928,47.928,19.56,49091,160.91,-15.336,-124.76,56.383,-85.267,19521,-120.68,183.27,-19.276,183.27,24.394,24.042
67,57.755,9.5515,-229.37,16.208,-225.31,-153.51,49.825,-93.256,-230.38,-145.28,-226.31,-212.76,-226.31,-91.84,-229.81,65.579,-0.20627,-276.01,-1.8035,-270.94,-167.64,23.834,-15.412,-276.96,-177.99,-271.87,-263.23,-271.87,-24.826,-275.68
68,26.239,0.81547,-226.08,-24.682,-227.06,-135.5,16.099,-119.27,-226.25,-131.38,-227.19,-86.331,-227.19,-119.27,-221.18,6.9182,0.89723,-271.98,34.041,-273.85,-166.22,5.1099,-169.18,-272.07,-166.19,-273.99,-95.147,-273.99,-169.16,-267.2
69,59.157,-5.5203,-550.52,-83.731,-464.34,-128.09,30.189,-146.46,-584.92,-122.13,-457.4,-79.769,-457.4,-144.57,-435.74,22.497,-3.9813,2785.1,-52.85,-462.45,-154.6,17.134,-196.74,5939.8,-158.31,-462.31,-94.147,-462.31,-197.56,-327.7
70,36.349,-21.77,-450.17,-23.712,-386.83,-124.89,20.403,-100,-452.57,-102.93,-371.13,-76.379,-371.13,-99.989,-173.01,85.128,-24.055,-360.98,-11.038,-371.44,-156.83,28.155,-53.9,-170.8,-141.9,-381.62,-76.211,-381.62,-53.84,-169.36
71,-116.87,-174.31,-490.97,-175.74,-480.93,-205.83,-131.22,-213.71,-180.11,-252.07,-454.03,-113.96,-454.03,-148.35,-183.66,-123.62,-114.27,-494.04,-116.02,-502.86,-204.5,-117.23,-240.44,-120.4,-255.12,-469.15,-110.08,-469.15,-141.86,-187.47
72,63.185,15.192,-217,-149.97,-215.71,-151.81,63.266,-170.56,-218.04,-142.41,-215.87,-83.611,-215.87,-149.89,-124.94,98.428,21.154,-104.56,569.61,-109.77,-153.49,44.241,126.31,-87.9,-152.16,-103.88,-72.435,-103.88,147.99,11.26
73,-88.948,-111.82,-516.56,-244.44,-551.14,-157.36,-89.267,-158.93,-118.11,-158.64,-497.62,-104.56,-497.62,-103,-58.472,364.65,-35.028,-553.83,3146.8,-144.86,-187.87,311.77,481.27,-46.436,-190.53,-172.67,-83.543,-172.67,266.87,-52.651
74,25.747,-26.696,-222.78,2.7862,-220.35,-152.62,16.318,-206.04,-223.56,-147.42,-221.23,-89.886,-221.23,-205.98,-222.89,100.91,-12.513,186.4,55.886,75.017,-13.271,17.317,303.18,213.29,-7.2953,93.735,-63.89,93.735,298.75,246.28
75,51.005,10.436,-475.39,15.581,-417.95,-103.21,34.013,-144.26,-475.28,-105.04,-405.48,-142.9,-405.48,6.0872,-368.31,102.47,-2.626,5.3098e+06,-3.606,28731,-144.94,34.538,67.451,4.0861e+06,-164.76,22148,-137.75,22148,-20.182,2801.9
